reference,ean,mpn,upc,product_id,parent_product_id,stock,total_sold,stock_cost_ex,stock_cost_inc,cost_price_import_tax,actual_cost_price_ex,actual_cost_price_inc,price_inc,price_ex,price_sale_inc,price_sale_ex,price_rrp_inc,price_rrp_ex,cost_price_inc,cost_price_ex,name,title,parent_title,parent_reference,attribute_summary,model,product_url,num_sold_period,avg_sold_period,weeks_cover,bundled
0005823600,5061049606009,,,31223,11390,2992,,,,,,,35.000,29.167,35.000,29.167,35.000,29.167,,,ASHWOOD,"Ashwood Leather Compact Purse with Card Slots Black: Anna","Ashwood Leather Compact Purse with Card Slots Black: Anna",00058236,"Size: One Size",anna,ladies-c3/purses-c22/ashwood-leather-compact-purse-with-card-slots-black-anna-p11390,5,0.42,7180,N
0005291800,5056798414531,,,27193,9828,1487,,,,,,,94.990,79.158,39.990,33.325,0.000,0.000,,,ASHWOOD,"Stylish Ashwood Leather Crossbody Bag Black: Ava","Stylish Ashwood Leather Crossbody Bag Black: Ava",00052918,"Size: One Size",ava,sale-c230/sale-handbags-c231/stylish-ashwood-leather-crossbody-bag-black-ava-p9828,0,0,0,N
0005481000,5056798448635,,,29365,10827,1192,,,,,,,100.000,83.333,100.000,83.333,0.000,0.000,,,ASHWOOD,"Ashwood Leather Sling Bag Tan: 64385","Ashwood Leather Sling Bag Tan: 64385",00054810,"Size: One Size",64385,mens-c4/man-bags-briefcases-c12/ashwood-leather-sling-bag-tan-64385-p10827,0,0,0,N
0005292400,5056798414562,,,27196,9831,1190,,,,,,,94.990,79.158,39.990,33.325,0.000,0.000,,,ASHWOOD,"Elegant Leather Crossbody Bag Black: Delilah","Elegant Leather Crossbody Bag Black: Delilah",00052924,"Size: One Size",delilah,sale-c230/elegant-leather-crossbody-bag-black-delilah-p9831,1,0.08,14286,N
0005825800,5056798457873,,,31243,11395,999,,,,,,,49.990,41.658,49.990,41.658,0.000,0.000,,,ASHWOOD,"Ashwood Women's Leather Purse Black: Ash-27","Ashwood Women's Leather Purse Black: Ash-27",00058258,"Size: One Size",ash-27,ladies-c3/purses-c22/ashwood-womens-leather-purse-black-ash-27-p11395,0,0,0,N
0005825400,5056798457927,,,31248,11400,999,,,,,,,49.990,41.658,49.990,41.658,0.000,0.000,,,ASHWOOD,"Ashwood Women's Leather RFID Zip-Around Purse Black: Ash-32","Ashwood Women's Leather RFID Zip-Around Purse Black: Ash-32",00058254,"Size: One Size",ash-32,ladies-c3/purses-c22/ashwood-womens-leather-rfid-zip-around-purse-black-ash-32-p11400,0,0,0,N
0005823700,5061049606023,,,31224,11391,998,,,,,,,35.000,29.167,35.000,29.167,35.000,29.167,,,ASHWOOD,"Ashwood Leather Compact Purse with Card Slots Brown: Anna","Ashwood Leather Compact Purse with Card Slots Brown: Anna",00058237,"Size: One Size",anna,ladies-c3/purses-c22/ashwood-leather-compact-purse-with-card-slots-brown-anna-p11391,0,0,0,N
0005823800,5061049606016,,,31225,11392,997,,,,,,,35.000,29.167,35.000,29.167,35.000,29.167,,,ASHWOOD,"Ashwood Leather Compact Purse with Card Slot Cognac: Anna","Ashwood Leather Compact Purse with Card Slot Cognac: Anna",00058238,"Size: One Size",anna,ladies-c3/purses-c22/ashwood-leather-compact-purse-with-card-slot-cognac-anna-p11392,2,0.17,5981,N
0005291900,5056798414548,,,27195,9830,738,,,,,,,94.990,79.158,39.990,33.325,0.000,0.000,,,ASHWOOD,"Stylish Ashwood Leather Crossbody Bag Cognac: Ava","Stylish Ashwood Leather Crossbody Bag Cognac: Ava",00052919,"Size: One Size",ava,sale-c230/stylish-ashwood-leather-crossbody-bag-cognac-ava-p9830,2,0.17,4427,N
0005292000,5056798414555,,,27194,9829,593,,,,,,,94.990,79.158,39.990,33.325,0.000,0.000,,,ASHWOOD,"Stylish Ashwood Leather Crossbody Bag Brown: Ava","Stylish Ashwood Leather Crossbody Bag Brown: Ava",00052920,"Size: One Size",ava,sale-c230/stylish-ashwood-leather-crossbody-bag-brown-ava-p9829,1,0.08,7119,N
0005293200,5056798414517,,,27192,9827,574,,,,,,,99.990,83.325,34.990,29.158,0.000,0.000,,,ASHWOOD,"Leather Crossbody Bag with Adjustable Strap Cognac: Audrey","Leather Crossbody Bag with Adjustable Strap Cognac: Audrey",00052932,"Size: One Size",audrey,sale-c230/leather-crossbody-bag-with-adjustable-strap-cognac-audrey-p9827,3,0.25,2296,N
0005292500,5056798414586,,,27197,9832,556,,,,,,,94.990,79.158,39.990,33.325,0.000,0.000,,,ASHWOOD,"Elegant Leather Crossbody Bag Brown: Delilah","Elegant Leather Crossbody Bag Brown: Delilah",00052925,"Size: One Size",delilah,sale-c230/elegant-leather-crossbody-bag-brown-delilah-p9832,0,0,0,N
0005292900,5056798414456,,,27207,9842,552,,,,,,,99.990,83.325,34.990,29.158,0.000,0.000,,,ASHWOOD,"Leather Flap-Over Crossbody Bag Cognac: Violet","Leather Flap-Over Crossbody Bag Cognac: Violet",00052929,"Size: One Size",violet,sale-c230/leather-flap-over-crossbody-bag-cognac-violet-p9842,22,1.83,301,N
0005293500,5056798414487,,,27201,9836,546,,,,,,,94.990,79.158,34.990,29.158,0.000,0.000,,,ASHWOOD,"Leather Compact Crossbody Bag Cognac: Naomi","Leather Compact Crossbody Bag Cognac: Naomi",00052935,"Size: One Size",naomi,sale-c230/leather-compact-crossbody-bag-cognac-naomi-p9836,29,2.42,226,N
0005292300,5056798414609,,,27204,9839,536,,,,,,,99.000,82.500,44.990,37.492,0.000,0.000,,,ASHWOOD,"Elegant Leather Crossbody Bag with Adjustable Strap Cognac: Rose","Elegant Leather Crossbody Bag with Adjustable Strap Cognac: Rose",00052923,"Size: One Size",rose,sale-c230/elegant-leather-crossbody-bag-with-adjustable-strap-cognac-rose-p9839,1,0.08,6435,N
0005292600,5056798414579,,,27198,9833,528,,,,,,,94.990,79.158,39.990,33.325,0.000,0.000,,,ASHWOOD,"Elegant Leather Crossbody Bag Cognac: Delilah","Elegant Leather Crossbody Bag Cognac: Delilah",00052926,"Size: One Size",delilah,sale-c230/elegant-leather-crossbody-bag-cognac-delilah-p9833,1,0.08,6339,N
0004530800,5060999701284,,,20109,6777,512,,,,,,,49.990,41.658,25.000,20.833,0.000,0.000,,,ASHWOOD,"Ashwood Leather Crossbody Smart Phone Bag - Red: PH-2","Ashwood Leather Crossbody Smart Phone Bag - Red: PH-2",00045308,"Size: One Size",ph-2,sale-c230/ashwood-leather-crossbody-smart-phone-bag-red-ph-2-p6777,4,0.33,1536,N
0005481100,5056798448659,,,29364,10826,495,,,,,,,80.000,66.667,29.990,24.992,0.000,0.000,,,ASHWOOD,"Ashwood Leather Crossbody Phone Bag Bridge: 20-110L","Ashwood Leather Crossbody Phone Bag Bridge: 20-110L",00054811,"Size: One Size",20-110L,handbags-c6/ashwood-leather-crossbody-phone-bag-bridge-20-110l-p10826,0,0,0,N
0005481200,5056798448642,,,29363,10825,494,,,,,,,80.000,66.667,29.990,24.992,0.000,0.000,,,ASHWOOD,"Ashwood Leather Crossbody Phone Bag Black: 20-110L","Ashwood Leather Crossbody Phone Bag Black: 20-110L",00054812,"Size: One Size",20-110L,handbags-c6/ashwood-leather-crossbody-phone-bag-black-20-110l-p10825,1,0.08,5930,N
0002078000,,,,14136,3923,492,,,,,,,29.990,24.992,14.990,12.492,0.000,0.000,,,ASHWOOD,"Men's Leather Gloves Black : 711 C","Men's Leather Gloves Black : 711 C",00020780,"Size: S/M","711 C",mens-c4/mens-leather-gloves-black-711-c-p3923,0,0,0,N
0005292100,5056798414593,,,27202,9837,465,,,,,,,99.000,82.500,44.990,37.492,0.000,0.000,,,ASHWOOD,"Elegant Leather Crossbody Bag with Adjustable Strap Black: Rose","Elegant Leather Crossbody Bag with Adjustable Strap Black: Rose",00052921,"Size: One Size",rose,sale-c230/elegant-ashwood-leather-crossbody-bag-black-rose-p9837,0,0,0,N
0002584100,,,,10076,2645,406,,,,,,,5.990,4.992,5.990,4.992,0.000,0.000,,,Collonil,"Collonil  Waterproofing And UV Protection : Water Stop Spray 100ml","Collonil  Waterproofing And UV Protection : Water Stop Spray 100ml",00025841,"Size: One Size","COLLONIL WATERSTOP 100ML",gift-accessories-c8/cleaning-products-c40/collonil-waterproofing-and-uv-protection-water-stop-spray-100ml-p2645,0,0,0,N
0005292700,5056798414449,,,27205,9840,333,,,,,,,99.990,83.325,34.990,29.158,0.000,0.000,,,ASHWOOD,"Leather Flap-Over Crossbody Bag Black: Violet","Leather Flap-Over Crossbody Bag Black: Violet",00052927,"Size: One Size",violet,sale-c230/leather-flap-over-crossbody-bag-black-violet-p9840,5,0.42,799,N
0005293300,5056798414470,,,27199,9834,329,,,,,,,94.990,79.158,34.990,29.158,0.000,0.000,,,ASHWOOD,"Leather Compact Crossbody Bag Black: Naomi","Leather Compact Crossbody Bag Black: Naomi",00052933,"Size: One Size",naomi,sale-c230/leather-compact-crossbody-bag-black-naomi-p9834,11,0.92,359,N
0004491700,,,,19756,6546,321,,,,,,,39.990,33.325,24.990,20.825,0.000,0.000,,,ASHWOOD,"Mens Leather Sheepskin Gloves Black: DB-705","Mens Leather Sheepskin Gloves Black: DB-705",00044917,"Size: S/M",db-705,mens-c4/mens-leather-sheepskin-gloves-black-db-705-p6546,0,0,0,N
0005308700,5061049604524,,,27607,9967,306,,,,,,,159.000,132.500,49.990,41.658,0.000,0.000,,,ASHWOOD,"Leather Shoulder Bag with Zip & Magnetic Pocket Black: Meath","Leather Shoulder Bag with Zip & Magnetic Pocket Black: Meath",00053087,"Size: One Size",meath,sale-c230/ashwood-leather-shoulder-bag-for-women-black-meath-p9967,2,0.17,1836,N
0004491702,,,,19757,6546,300,,,,,,,39.990,33.325,24.990,20.825,0.000,0.000,,,ASHWOOD,"Mens Leather Sheepskin Gloves Black: DB-705","Mens Leather Sheepskin Gloves Black: DB-705",00044917,"Size: L/XL",db-705,mens-c4/mens-leather-sheepskin-gloves-black-db-705-p6546,0,0,0,N
0005384800,5056798404563,,,28147,10187,300,,,,,,,85.000,70.833,38.990,32.492,0.000,0.000,,,ASHWOOD,"Ashwood Women's Leather Shoulder Bag Cognac: Edinburgh","Ashwood Women's Leather Shoulder Bag Cognac: Edinburgh",00053848,"Size: One Size",Edinburgh,handbags-c6/shoulder-bag-c86/ashwood-womens-leather-shoulder-bag-cognac-edinburgh-p10187,0,0,0,N
0004194400,,,,17576,5676,290,,,,,,,2.990,2.492,2.990,2.492,0.000,0.000,,,Collonil,"Collonil WATER STOP 20ML","Collonil WATER STOP 20ML",00041944,"Size: One Size","WATER STOP 20ML",gift-accessories-c8/collonil-water-stop-20ml-p5676,6,0.5,580,N
0004532400,5061049608225,,,20113,6779,288,,,,,,,59.990,49.992,34.990,29.158,0.000,0.000,,,ASHWOOD,"Ashwood Leather Crossbody Bag - Black: CB-3 (63014)","Ashwood Leather Crossbody Bag - Black: CB-3 (63014)",00045324,"Size: One Size",63014/cb3,ladies-c3/ashwood-leather-crossbody-bag-black-cb-3-63014-p6779,6,0.5,576,N
0005309500,5061027914348,,,27615,9975,276,,,,,,,139.000,115.833,49.990,41.658,0.000,0.000,,,ASHWOOD,"Sleek Luxe Leather Shoulder Bag Black: Mourne","Sleek Luxe Leather Shoulder Bag Black: Mourne",00053095,"Size: One Size",mourne,sale-c230/sleek-luxe-leather-shoulder-bag-black-mourne-p9975,0,0,0,N
0005310300,5060999704551,,,27896,10107,274,,,,,,,59.990,49.992,34.990,29.158,0.000,0.000,,,ASHWOOD,"Ashwood Leather Crossbody Bag Black: 64033","Ashwood Leather Crossbody Bag Black: 64033",00053103,"Size: One Size",64033,sale-c230/ashwood-leather-crossbody-bag-black-64033-p10107,3,0.25,1096,N
0004786500,5061049608232,,,21581,7229,261,,,,,,,59.990,49.992,34.990,29.158,0.000,0.000,,,ASHWOOD,"Ashwood Leather Crossbody Bag Tan: CB-3 (63014)","Ashwood Leather Crossbody Bag Tan: CB-3 (63014)",00047865,"Size: One Size",63014/cb3,handbags-c6/cross-body-bag-c87/ashwood-leather-crossbody-bag-tan-cb-3-63014-p7229,4,0.33,783,N
0005293000,5056798414500,,,27190,9825,261,,,,,,,99.990,83.325,34.990,29.158,0.000,0.000,,,ASHWOOD,"Leather Crossbody Bag with Adjustable Strap Black: Audrey","Leather Crossbody Bag with Adjustable Strap Black: Audrey",00052930,"Size: One Size",audrey,sale-c230/leather-crossbody-bag-with-adjustable-strap-black-audrey-p9825,1,0.08,3133,N
0004486301,,,,19803,6569,258,,,,,,,39.990,33.325,24.990,20.825,0.000,0.000,,,ASHWOOD,"Women's Sheepskin Gloves Khaki : DB-807","Women's Sheepskin Gloves Khaki : DB-807",00044863,"Size: M/L",db-807,ladies-c3/womens-sheepskin-gloves-khaki-db-807-p6569,0,0,0,N
0004787200,5061049608324,,,21588,7236,257,,,,,,,79.990,66.658,34.990,29.158,0.000,0.000,,,ASHWOOD,"Ashwood Leather Crossbody Bag Tan: CB-5","Ashwood Leather Crossbody Bag Tan: CB-5",00047872,"Size: One Size",cb-5,handbags-c6/cross-body-bag-c87/ashwood-leather-crossbody-bag-tan-cb-5-p7236,5,0.42,617,N
0004898400,,,,22650,7758,251,,,,,,,29.990,24.992,19.000,15.833,0.000,0.000,,,ASHWOOD,"Leather Card Holder & Key Ring Gift Set Gold :slg-31342","Leather Card Holder & Key Ring Gift Set Gold :slg-31342",00048984,"Size: One Size",slg-31342,ladies-c3/purses-c22/leather-card-holder-key-ring-gift-set-gold-slg-31342-p7758,0,0,0,N
0005045100,5061042997593,,,24589,8605,250,,,,,,,79.990,66.658,34.990,29.158,0.000,0.000,,,ASHWOOD,"Real Leather Crossbody Smartphone Bag Black: st 2231","Real Leather Crossbody Smartphone Bag Black: st 2231",00050451,"Size: One Size","st 2231",handbags-c6/pocket-crossbody-bags-c176/real-leather-crossbody-smartphone-bag-black-st-2231-p8605,1,0.08,3001,N
0004898300,,,,22654,7762,249,,,,,,,29.990,24.992,19.000,15.833,0.000,0.000,,,ASHWOOD,"Leather Card Holder & Key Ring Gift Set Rose Gold :slg-31342","Leather Card Holder & Key Ring Gift Set Rose Gold :slg-31342",00048983,"Size: One Size",slg-31342,ladies-c3/purses-c22/leather-card-holder-key-ring-gift-set-rose-gold-slg-31342-p7762,0,0,0,N
0005826000,5056798457880,,,31244,11396,249,,,,,,,49.990,41.658,49.990,41.658,0.000,0.000,,,ASHWOOD,"Ashwood Women's Leather Purse Butterscotch: Ash-27","Ashwood Women's Leather Purse Butterscotch: Ash-27",00058260,"Size: One Size",ash-27,ladies-c3/purses-c22/ashwood-womens-leather-purse-butterscotch-ash-27-p11396,0,0,0,N
0005403900,5056798444552,,,28611,10350,247,,,,,,,79.000,65.833,44.990,37.492,0.000,0.000,,,ASHWOOD,"Real Leather Saddle Crossbody Bag Tan: 63753","Real Leather Saddle Crossbody Bag Tan: 63753",00054039,"Size: One Size",63753,sale-c230/real-leather-saddle-crossbody-bag-tan-63753-p10350,1,0.08,2965,N
0004932900,5061027911897,,,23036,7902,240,,,,,,,59.990,49.992,34.990,29.158,0.000,0.000,,,ASHWOOD,"Ashwood Leather Crossbody Bag 2 Tone Tan: 64033","Ashwood Leather Crossbody Bag 2 Tone Tan: 64033",00049329,"Size: One Size",64033,sale-c230/ashwood-leather-crossbody-bag-2-tone-tan-64033-p7902,11,0.92,262,N
0004486300,,,,19802,6569,238,,,,,,,39.990,33.325,24.990,20.825,0.000,0.000,,,ASHWOOD,"Women's Sheepskin Gloves Khaki : DB-807","Women's Sheepskin Gloves Khaki : DB-807",00044863,"Size: S/M",db-807,ladies-c3/womens-sheepskin-gloves-khaki-db-807-p6569,0,0,0,N
0004898100,,,,22653,7761,232,,,,,,,29.990,24.992,19.000,15.833,0.000,0.000,,,ASHWOOD,"Leather Card Holder & Key Ring Gift Set Raspberry :slg-31342","Leather Card Holder & Key Ring Gift Set Raspberry :slg-31342",00048981,"Size: One Size",slg-31342,ladies-c3/purses-c22/leather-card-holder-key-ring-gift-set-raspberry-slg-31342-p7761,0,0,0,N
0004897900,,,,22648,7756,224,,,,,,,29.990,24.992,19.000,15.833,0.000,0.000,,,ASHWOOD,"Leather Card Holder with Mirror & Key Ring Gift Set Rose Pink :slg-31243","Leather Card Holder with Mirror & Key Ring Gift Set Rose Pink :slg-31243",00048979,"Size: One Size",slg-31243,ladies-c3/purses-c22/leather-card-holder-with-mirror-key-ring-gift-set-rose-pink-slg-31243-p7756,0,0,0,N
0004933500,5061027911903,,,23042,7908,223,,,,,,,59.990,49.992,34.990,29.158,0.000,0.000,,,ASHWOOD,"Ashwood Leather Crossbody Bag Parafin: 64033","Ashwood Leather Crossbody Bag Parafin: 64033",00049335,"Size: One Size",64033,sale-c230/ashwood-leather-crossbody-bag-parafin-64033-p7908,4,0.33,669,N
0005310500,5061049604548,,,27619,9979,210,,,,,,,169.000,140.833,49.990,41.658,0.000,0.000,,,ASHWOOD,"Designer Leather Shoulder Bag with Secure Zip Pocket Black: Bray","Designer Leather Shoulder Bag with Secure Zip Pocket Black: Bray",00053105,"Size: One Size",bray,sale-c230/ashwood-designer-leather-shoulder-bag-black-bray-p9979,4,0.33,630,N
0001948403,,,,14146,3926,202,,,,,,,29.990,24.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Ladies Leather Gloves Black : NC 8914","Ladies Leather Gloves Black : NC 8914",00019484,"Size: S","NC 8914",ladies-c3/accessories-c24/gloves-c102/ladies-leather-gloves-black-nc-8914-p3926,2,0.17,1212,N
0004933700,5061027911927,,,23044,7910,202,,,,,,,59.990,49.992,34.990,29.158,0.000,0.000,,,ASHWOOD,"Ashwood Leather Crossbody Bag Rose: 64033","Ashwood Leather Crossbody Bag Rose: 64033",00049337,"Size: One Size",64033,sale-c230/ashwood-leather-crossbody-bag-rose-64033-p7910,1,0.08,2425,N
0005451000,5056798442695,,,29073,10600,200,,,,,,,60.000,50.000,29.900,24.917,0.000,0.000,,,ASHWOOD,"Ashwood Small Ladies Leather Purse Beige: 32047","Ashwood Small Ladies Leather Purse Beige: 32047",00054510,"Size: One Size",32047,ladies-c3/purses-c22/ashwood-small-ladies-leather-purse-beige-32047-p10600,0,0,0,N
0005270400,5061049605965,,,26902,9724,199,,,,,,,150.000,125.000,54.990,45.825,0.000,0.000,,,ASHWOOD,"Ashwood Classic Leather Tote Bag Cognac: Evie","Ashwood Classic Leather Tote Bag Cognac: Evie",00052704,"Size: One Size",Evie,ladies-c3/ashwood-classic-leather-tote-bag-cognac-evie-p9724,1,0.08,2389,N
0005451100,5056798442701,,,29075,10602,199,,,,,,,60.000,50.000,29.900,24.917,0.000,0.000,,,ASHWOOD,"Ashwood Small Ladies Leather Purse Denim: 32047","Ashwood Small Ladies Leather Purse Denim: 32047",00054511,"Size: One Size",32047,ladies-c3/purses-c22/ashwood-small-ladies-leather-purse-denim-32047-p10602,0,0,0,N
0005431400,5056798414906,,,28905,10490,198,,,,,,,100.000,83.333,39.990,33.325,0.000,0.000,,,ASHWOOD,"Ashwood Leather Crossbody Bag Black: Iverness","Ashwood Leather Crossbody Bag Black: Iverness",00054314,"Size: One Size",iverness,sale-c230/ashwood-leather-crossbody-bag-black-iverness-p10490,0,0,0,N
0005450900,5056798442671,,,29072,10599,198,,,,,,,60.000,50.000,29.900,24.917,0.000,0.000,,,ASHWOOD,"Ashwood Small Ladies Leather Purse 2 Tone Tan: 32047","Ashwood Small Ladies Leather Purse 2 Tone Tan: 32047",00054509,"Size: One Size",32047,ladies-c3/purses-c22/ashwood-small-ladies-leather-purse-2-tone-tan-32047-p10599,0,0,0,N
0005451200,5056798442718,,,29076,10603,198,,,,,,,60.000,50.000,29.900,24.917,0.000,0.000,,,ASHWOOD,"Ashwood Small Ladies Leather Purse Sage: 32047","Ashwood Small Ladies Leather Purse Sage: 32047",00054512,"Size: One Size",32047,ladies-c3/purses-c22/ashwood-small-ladies-leather-purse-sage-32047-p10603,0,0,0,N
0005451300,5056798442688,,,29077,10604,198,,,,,,,60.000,50.000,29.900,24.917,0.000,0.000,,,ASHWOOD,"Ashwood Small Ladies Leather Purse Wood Rose: 32047","Ashwood Small Ladies Leather Purse Wood Rose: 32047",00054513,"Size: One Size",32047,ladies-c3/purses-c22/ashwood-small-ladies-leather-purse-wood-rose-32047-p10604,0,0,0,N
0005450600,5056798442657,,,29094,10621,198,,,,,,,60.000,50.000,29.990,24.992,0.000,0.000,,,ASHWOOD,"Ashwood Ladies Leather Purse Sage: 32057","Ashwood Ladies Leather Purse Sage: 32057",00054506,"Size: One Size",32057,ladies-c3/purses-c22/ashwood-ladies-leather-purse-sage-32057-p10621,0,0,0,N
0001948404,,,,14147,3926,197,,,,,,,29.990,24.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Ladies Leather Gloves Black : NC 8914","Ladies Leather Gloves Black : NC 8914",00019484,"Size: M","NC 8914",ladies-c3/accessories-c24/gloves-c102/ladies-leather-gloves-black-nc-8914-p3926,5,0.42,473,N
0005450800,5056798442664,,,29074,10601,197,,,,,,,60.000,50.000,29.900,24.917,0.000,0.000,,,ASHWOOD,"Ashwood Small Ladies Leather Purse Black: 32047","Ashwood Small Ladies Leather Purse Black: 32047",00054508,"Size: One Size",32047,ladies-c3/purses-c22/ashwood-small-ladies-leather-purse-black-32047-p10601,0,0,0,N
0005450400,5056798442633,,,29091,10618,197,,,,,,,60.000,50.000,29.990,24.992,0.000,0.000,,,ASHWOOD,"Ashwood Ladies Leather Purse Beige: 32057","Ashwood Ladies Leather Purse Beige: 32057",00054504,"Size: One Size",32057,ladies-c3/purses-c22/ashwood-ladies-leather-purse-beige-32057-p10618,0,0,0,N
0005449800,5056798442572,,,29085,10612,196,,,,,,,55.000,45.833,28.490,23.742,0.000,0.000,,,ASHWOOD,"Ashwood Elegant Ladies' Small Leather Purse Beige: 32056","Ashwood Elegant Ladies' Small Leather Purse Beige: 32056",00054498,"Size: One Size",32056,ladies-c3/purses-c22/ashwood-elegant-ladies-small-leather-purse-beige-32056-p10612,0,0,0,N
0005450000,5056798442596,,,29088,10615,196,,,,,,,55.000,45.833,28.490,23.742,0.000,0.000,,,ASHWOOD,"Ashwood Elegant Ladies' Small Leather Purse Sage: 32056","Ashwood Elegant Ladies' Small Leather Purse Sage: 32056",00054500,"Size: One Size",32056,ladies-c3/purses-c22/ashwood-elegant-ladies-small-leather-purse-sage-32056-p10615,2,0.17,1176,N
0005450300,5056798442619,,,29090,10617,196,,,,,,,60.000,50.000,29.990,24.992,0.000,0.000,,,ASHWOOD,"Ashwood Ladies Leather Purse 2 Tone Tan: 32057","Ashwood Ladies Leather Purse 2 Tone Tan: 32057",00054503,"Size: One Size",32057,ladies-c3/purses-c22/ashwood-ladies-leather-purse-2-tone-tan-32057-p10617,1,0.08,2353,N
0005450500,5056798442640,,,29093,10620,196,,,,,,,60.000,50.000,29.990,24.992,0.000,0.000,,,ASHWOOD,"Ashwood Ladies Leather Purse Denim: 32057","Ashwood Ladies Leather Purse Denim: 32057",00054505,"Size: One Size",32057,ladies-c3/purses-c22/ashwood-ladies-leather-purse-denim-32057-p10620,0,0,0,N
0005449200,5056798442510,,,29079,10606,194,,,,,,,65.000,54.167,31.990,26.658,0.000,0.000,,,ASHWOOD,"Ashwood Luxury Leather RFID-Protected Purse Beige: 32049","Ashwood Luxury Leather RFID-Protected Purse Beige: 32049",00054492,"Size: One Size",32049,ladies-c3/purses-c22/ashwood-luxury-leather-rfid-protected-purse-beige-32049-p10606,0,0,0,N
0005449700,5056798442558,,,29084,10611,194,,,,,,,55.000,45.833,28.490,23.742,0.000,0.000,,,ASHWOOD,"Ashwood Elegant Ladies' Small Leather Purse 2 Tone Tan: 32056","Ashwood Elegant Ladies' Small Leather Purse 2 Tone Tan: 32056",00054497,"Size: One Size",32056,ladies-c3/purses-c22/ashwood-elegant-ladies-small-leather-purse-2-tone-tan-32056-p10611,0,0,0,N
0005449900,5056798442589,,,29087,10614,194,,,,,,,55.000,45.833,28.490,23.742,0.000,0.000,,,ASHWOOD,"Ashwood Elegant Ladies' Small Leather Purse Denim: 32056","Ashwood Elegant Ladies' Small Leather Purse Denim: 32056",00054499,"Size: One Size",32056,ladies-c3/purses-c22/ashwood-elegant-ladies-small-leather-purse-denim-32056-p10614,0,0,0,N
0005450700,5056798442626,,,29095,10622,194,,,,,,,60.000,50.000,29.990,24.992,0.000,0.000,,,ASHWOOD,"Ashwood Ladies Leather Purse Wood Rose: 32057","Ashwood Ladies Leather Purse Wood Rose: 32057",00054507,"Size: One Size",32057,ladies-c3/purses-c22/ashwood-ladies-leather-purse-wood-rose-32057-p10622,0,0,0,N
0005434000,5056798415347,,,28946,10531,193,,,,,,,90.000,75.000,38.490,32.075,0.000,0.000,,,ASHWOOD,"Ashwood Leather Smartphone Crossbody Bag Black: York","Ashwood Leather Smartphone Crossbody Bag Black: York",00054340,"Size: One Size",york,sale-c230/ashwood-leather-smartphone-crossbody-bag-black-york-p10531,0,0,0,N
0005449600,5056798442541,,,29086,10613,193,,,,,,,55.000,45.833,28.490,23.742,0.000,0.000,,,ASHWOOD,"Ashwood Elegant Ladies' Small Leather Purse Black: 32056","Ashwood Elegant Ladies' Small Leather Purse Black: 32056",00054496,"Size: One Size",32056,ladies-c3/purses-c22/ashwood-elegant-ladies-small-leather-purse-black-32056-p10613,0,0,0,N
0005450100,5056798442565,,,29089,10616,193,,,,,,,55.000,45.833,28.490,23.742,0.000,0.000,,,ASHWOOD,"Ashwood Elegant Ladies' Small Leather Purse Wood Rose: 32056","Ashwood Elegant Ladies' Small Leather Purse Wood Rose: 32056",00054501,"Size: One Size",32056,ladies-c3/purses-c22/ashwood-elegant-ladies-small-leather-purse-wood-rose-32056-p10616,1,0.08,2317,N
0005449100,5056798442497,,,29078,10605,192,,,,,,,65.000,54.167,31.990,26.658,0.000,0.000,,,ASHWOOD,"Ashwood Luxury Leather RFID-Protected Purse 2 Tone Tan: 32049","Ashwood Luxury Leather RFID-Protected Purse 2 Tone Tan: 32049",00054491,"Size: One Size",32049,ladies-c3/purses-c22/ashwood-luxury-leather-rfid-protected-purse-2-tone-tan-32049-p10605,0,0,0,N
0005450200,5056798442602,,,29092,10619,192,,,,,,,60.000,50.000,29.990,24.992,0.000,0.000,,,ASHWOOD,"Ashwood Ladies Leather Purse Black: 32057","Ashwood Ladies Leather Purse Black: 32057",00054502,"Size: One Size",32057,ladies-c3/purses-c22/ashwood-ladies-leather-purse-black-32057-p10619,2,0.17,1152,N
0005270200,5061049605941,,,26904,9726,191,,,,,,,140.000,116.667,54.990,45.825,0.000,0.000,,,ASHWOOD,"Ashwood Elegant Leather Tote Bag Cognac: Isabel","Ashwood Elegant Leather Tote Bag Cognac: Isabel",00052702,"Size: One Size",Isabel,ladies-c3/ashwood-elegant-leather-tote-bag-cognac-isabel-p9726,1,0.08,2293,N
0005347200,5061027911958,,,27897,10108,191,,,,,,,59.990,49.992,34.990,29.158,0.000,0.000,,,ASHWOOD,"Ashwood Leather Crossbody Bag Raspberry: 64033","Ashwood Leather Crossbody Bag Raspberry: 64033",00053472,"Size: One Size",64033,sale-c230/ashwood-leather-crossbody-bag-raspberry-64033-p10108,2,0.17,1146,N
0005430400,5056798414753,,,28936,10521,190,,,,,,,100.000,83.333,36.990,30.825,0.000,0.000,,,ASHWOOD,"Ashwood Leather Crossbody Bag Black: Swansea","Ashwood Leather Crossbody Bag Black: Swansea",00054304,"Size: One Size",swansea,sale-c230/ashwood-leather-crossbody-bag-black-swansea-p10521,0,0,0,N
